ID,ID_SRC,RA_1,DEC_1,EXT_LIKE,DET_LIKE,z,z_type,T_300kpc,T_300kpc_L,T_300kpc_U,L_300kpc,L_300kpc_L,L_300kpc_U,Lbol_300kpc,Lbol_300kpc_L,Lbol_300kpc_U,F_300kpc,F_300kpc_L,F_300kpc_U,T_500kpc,T_500kpc_L,T_500kpc_U,L_500kpc,L_500kpc_L,L_500kpc_U,Lbol_500kpc,Lbol_500kpc_L,Lbol_500kpc_U,F_500kpc,F_500kpc_L,F_500kpc_U,SNR_MAX,R_SNR_MAX,source_id,ref_epoch,ra_2,dec_2,parallax,pmra,pmdec,radial_velocity,propagated_epoch,propagated_dec,propagated_ra,GroupID,GroupSize,Separation
eFEDS J083917.9-020839,15489,129.82474062094272,-2.144199787772876,18.228682,15.03178,0.26865,0,-1.0,-1.0,-1.0,4.1801E42,2.1831E42,6.1911E42,8.2597E42,4.2876E42,1.2334E43,1.8927E-14,9.8112E-15,2.7881E-14,-1.0,-1.0,-1.0,6.2543E42,3.1692E42,8.9312E42,1.2449E43,6.3327E42,1.7892E43,2.8338E-14,1.4426E-14,4.0271E-14,3.72,1.6992,3072400117845961216,2016.0,129.83898903434792,-2.210055140988074,0.23552555509900758,1.676142720669331,0.5550643137984792,,"(129.83898181225024, -2.210057530848296, 0.23552555509900552, 1.6761427233673956, 0.5550643056509624, -4.71523685492477E-6)",-2.210057530848296,129.83898181225024,18,10,242.55989856528808
eFEDS J083917.9-020839,15489,129.82474062094272,-2.144199787772876,18.228682,15.03178,0.26865,0,-1.0,-1.0,-1.0,4.1801E42,2.1831E42,6.1911E42,8.2597E42,4.2876E42,1.2334E43,1.8927E-14,9.8112E-15,2.7881E-14,-1.0,-1.0,-1.0,6.2543E42,3.1692E42,8.9312E42,1.2449E43,6.3327E42,1.7892E43,2.8338E-14,1.4426E-14,4.0271E-14,3.72,1.6992,3072424646403405568,2016.0,129.89338947203655,-2.111645207722437,-0.3228668204248879,0.08604797262985384,0.3630326420553159,,"(129.89338910130047, -2.1116467707796462, -0.32286682042488773, 0.08604797271640793, 0.36303264203479996, 1.5357987848141404E-7)",-2.1116467707796462,129.89338910130047,18,10,273.35867945945205
eFEDS J083917.9-020839,15489,129.82474062094272,-2.144199787772876,18.228682,15.03178,0.26865,0,-1.0,-1.0,-1.0,4.1801E42,2.1831E42,6.1911E42,8.2597E42,4.2876E42,1.2334E43,1.8927E-14,9.8112E-15,2.7881E-14,-1.0,-1.0,-1.0,6.2543E42,3.1692E42,8.9312E42,1.2449E43,6.3327E42,1.7892E43,2.8338E-14,1.4426E-14,4.0271E-14,3.72,1.6992,3072428013658856576,2016.0,129.77393463688725,-2.1217712283218004,-0.3376788295842007,-0.017168926569365334,0.23944901396332668,,"(129.77393471085972, -2.121772259282833, -0.33767882958420065, -0.017168926580810897, 0.23944901396250595, 6.07963257258435E-8)",-2.121772259282833,129.77393471085972,18,10,199.81325861084005
eFEDS J083921.0-014149,12407,129.83770908584683,-1.697039154211587,18.50895,26.494223,0.26881998777389526,1,-1.0,-1.0,-1.0,1.1467E43,9.4043E42,1.3832E43,2.777E43,2.2411E43,3.5089E43,5.4162E-14,4.443E-14,6.5064E-14,-1.0,-1.0,-1.0,1.706E43,1.3836E43,2.0529E43,4.1308E43,3.2729E43,5.1568E43,7.9904E-14,6.4836E-14,9.6666E-14,7.67,1.9815,3073195507133270016,2016.0,129.8706549953166,-1.7296552497264015,0.3671525253238295,-0.03268909035830513,-0.46921500929908033,,"(129.87065513612546, -1.7296532294951115, 0.36715252532382925, -0.03268909032349942, -0.4692150093015045, -2.1464860142170497E-7)",-1.7296532294951115,129.87065513612546,19,6,166.85329190240915
eFEDS J083921.0-014149,12407,129.83770908584683,-1.697039154211587,18.50895,26.494223,0.26881998777389526,1,-1.0,-1.0,-1.0,1.1467E43,9.4043E42,1.3832E43,2.777E43,2.2411E43,3.5089E43,5.4162E-14,4.443E-14,6.5064E-14,-1.0,-1.0,-1.0,1.706E43,1.3836E43,2.0529E43,4.1308E43,3.2729E43,5.1568E43,7.9904E-14,6.4836E-14,9.6666E-14,7.67,1.9815,3073196091248834304,2016.0,129.88503226794887,-1.6961306274525112,-0.30681162849972576,0.5691154137324522,0.02245883856246615,,"(129.88502981651678, -1.6961307241502865, -0.3068116284997255, 0.569115413760893, 0.02245883784173905, 3.766454209178111E-7)",-1.6961307241502865,129.88502981651678,19,6,170.3113532550757
eFEDS J083927.0-021357,10377,129.8627159353906,-2.2327706100628406,9.32832,22.45745,0.567375,0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0342E43,-1.0,-1.0,4.6246E43,-1.0,-1.0,1.6208E-14,-1.0,-1.0,-1.0,-1.0,-1.0,3.1257E43,-1.0,-1.0,7.0568E43,-1.0,-1.0,2.5023E-14,2.72,1.7113,3072400117845961216,2016.0,129.83898903434792,-2.210055140988074,0.23552555509900758,1.676142720669331,0.5550643137984792,,"(129.83898181225024, -2.210057530848296, 0.23552555509900552, 1.6761427233673956, 0.5550643056509624, -4.71523685492477E-6)",-2.210057530848296,129.83898181225024,18,10,118.2174567741404
eFEDS J083929.0+043001,3677,129.87112325321132,4.500290466831403,20.109108,76.572815,0.2487500011920929,1,-1.0,-1.0,-1.0,1.0268E43,8.8492E42,1.1779E43,1.9376E43,1.651E43,2.2561E43,5.4664E-14,4.7034E-14,6.2918E-14,-1.0,-1.0,-1.0,1.1641E43,9.8257E42,1.3476E43,2.1856E43,1.8345E43,2.5792E43,6.1913E-14,5.2318E-14,7.2042E-14,7.33,1.2799,582392686255385216,2016.0,129.94146208137593,4.464878207913804,-0.02694715013288422,0.36691450458860997,0.4750560470237859,,"(129.94146049679634, 4.464876162533598, -0.026947150132884193, 0.36691450356582617, 0.47505604781374217, 4.763046861963764E-6)",4.464876162533598,129.94146049679634,20,4,282.8069934532224
eFEDS J083929.0+043001,3677,129.87112325321132,4.500290466831403,20.109108,76.572815,0.2487500011920929,1,-1.0,-1.0,-1.0,1.0268E43,8.8492E42,1.1779E43,1.9376E43,1.651E43,2.2561E43,5.4664E-14,4.7034E-14,6.2918E-14,-1.0,-1.0,-1.0,1.1641E43,9.8257E42,1.3476E43,2.1856E43,1.8345E43,2.5792E43,6.1913E-14,5.2318E-14,7.2042E-14,7.33,1.2799,582394541681260928,2016.0,129.83518357632508,4.468241785623035,-0.41335141432502814,-0.20293841401809318,0.07314136721631113,,"(129.83518445275146, 4.468241470708815, -0.41335141432502803, -0.20293841393093062, 0.0731413674581526, 4.010290079241914E-8)",4.468241470708815,129.83518445275146,20,4,173.0563111122334
eFEDS J083929.0+043001,3677,129.87112325321132,4.500290466831403,20.109108,76.572815,0.2487500011920929,1,-1.0,-1.0,-1.0,1.0268E43,8.8492E42,1.1779E43,1.9376E43,1.651E43,2.2561E43,5.4664E-14,4.7034E-14,6.2918E-14,-1.0,-1.0,-1.0,1.1641E43,9.8257E42,1.3476E43,2.1856E43,1.8345E43,2.5792E43,6.1913E-14,5.2318E-14,7.2042E-14,7.33,1.2799,582395748567256576,2016.0,129.79227106672315,4.518929395162618,0.07870789975846071,0.5263011169924154,0.8340716254256166,,"(129.79226879363824, 4.518925804020893, 0.07870789975846049, 0.526301114385306, 0.834071627070702, -4.402247600603825E-6)",4.518925804020893,129.79226879363824,20,4,290.8403689367703
eFEDS J083929.6-015005,15946,129.87359919773013,-1.8347898918959522,16.36356,21.332079,0.574885,0,-1.0,-1.0,-1.0,1.8688E43,1.3421E43,2.5524E43,4.9965E43,3.4372E43,7.4459E43,1.5523E-14,1.1261E-14,2.0811E-14,-1.0,-1.0,-1.0,3.2877E43,2.4488E43,4.2333E43,8.7362E43,6.2776E43,1.2814E44,2.744E-14,2.0743E-14,3.4328E-14,4.59,1.7332,3073183034548316416,2016.0,129.83101832832574,-1.9062125988781151,-0.6685124776038869,0.21276733812532295,-1.071688527275853,,"(129.83101741173695, -1.9062079846636226, -0.6685124776038847, 0.21276733755504096, -1.0716885273890662, 6.361288016309154E-7)",-1.9062079846636226,129.83101741173695,21,2,299.29449179011596
eFEDS J083929.6-015005,15946,129.87359919773013,-1.8347898918959522,16.36356,21.332079,0.574885,0,-1.0,-1.0,-1.0,1.8688E43,1.3421E43,2.5524E43,4.9965E43,3.4372E43,7.4459E43,1.5523E-14,1.1261E-14,2.0811E-14,-1.0,-1.0,-1.0,3.2877E43,2.4488E43,4.2333E43,8.7362E43,6.2776E43,1.2814E44,2.744E-14,2.0743E-14,3.4328E-14,4.59,1.7332,3073189734697185536,2016.0,129.88953144779921,-1.825449896741307,0.5007042889581225,-0.3867931310932772,-0.362943479842854,,"(129.8895331140041, -1.8254483340679901, 0.500704288958122, -0.38679313075706045, -0.36294348020116285, -2.0015820060482832E-7)",-1.8254483340679901,129.8895331140041,21,2,66.46807459795079
eFEDS J083930.3-014348,6979,129.8763469871974,-1.7301924790104313,7.7779417,22.526022,0.2713,0,-1.0,-1.0,-1.0,6.2763E42,3.9422E42,8.6399E42,1.1838E43,7.4958E42,1.6631E43,2.7391E-14,1.7119E-14,3.7959E-14,-1.0,-1.0,-1.0,7.5963E42,4.4896E42,1.1868E43,1.4455E43,8.5225E42,2.2613E43,3.3116E-14,1.9763E-14,5.1795E-14,4.55,1.2613,3073195507133270016,2016.0,129.8706549953166,-1.7296552497264015,0.3671525253238295,-0.03268909035830513,-0.46921500929908033,,"(129.87065513612546, -1.7296532294951115, 0.36715252532382925, -0.03268909032349942, -0.4692150093015045, -2.1464860142170497E-7)",-1.7296532294951115,129.87065513612546,19,6,20.573120962123497
eFEDS J083930.3-014348,6979,129.8763469871974,-1.7301924790104313,7.7779417,22.526022,0.2713,0,-1.0,-1.0,-1.0,6.2763E42,3.9422E42,8.6399E42,1.1838E43,7.4958E42,1.6631E43,2.7391E-14,1.7119E-14,3.7959E-14,-1.0,-1.0,-1.0,7.5963E42,4.4896E42,1.1868E43,1.4455E43,8.5225E42,2.2613E43,3.3116E-14,1.9763E-14,5.1795E-14,4.55,1.2613,3073196091248834304,2016.0,129.88503226794887,-1.6961306274525112,-0.30681162849972576,0.5691154137324522,0.02245883856246615,,"(129.88502981651678, -1.6961307241502865, -0.3068116284997255, 0.569115413760893, 0.02245883784173905, 3.766454209178111E-7)",-1.6961307241502865,129.88502981651678,19,6,126.5402450263277
eFEDS J083933.8-014044,356,129.89085360332194,-1.679011853257376,245.77727,663.6898,0.2722199857234955,1,4.1401668460483805,3.315821819108026,5.493714473340308,7.4706E43,6.83E43,8.2662E43,2.0306E44,1.8247E44,2.2989E44,3.4822E-13,3.2017E-13,3.8784E-13,3.7354830257880116,3.061182539300568,4.605001368593907,1.122E44,1.0198E44,1.2399E44,3.0502E44,2.7367E44,3.4519E44,5.2526E-13,4.7759E-13,5.8107E-13,24.53,2.9814,3073195507133270016,2016.0,129.8706549953166,-1.7296552497264015,0.3671525253238295,-0.03268909035830513,-0.46921500929908033,,"(129.87065513612546, -1.7296532294951115, 0.36715252532382925, -0.03268909032349942, -0.4692150093015045, -2.1464860142170497E-7)",-1.7296532294951115,129.87065513612546,19,6,196.26327548413744
eFEDS J083933.8-014044,356,129.89085360332194,-1.679011853257376,245.77727,663.6898,0.2722199857234955,1,4.1401668460483805,3.315821819108026,5.493714473340308,7.4706E43,6.83E43,8.2662E43,2.0306E44,1.8247E44,2.2989E44,3.4822E-13,3.2017E-13,3.8784E-13,3.7354830257880116,3.061182539300568,4.605001368593907,1.122E44,1.0198E44,1.2399E44,3.0502E44,2.7367E44,3.4519E44,5.2526E-13,4.7759E-13,5.8107E-13,24.53,2.9814,3073196091248834304,2016.0,129.88503226794887,-1.6961306274525112,-0.30681162849972576,0.5691154137324522,0.02245883856246615,,"(129.88502981651678, -1.6961307241502865, -0.3068116284997255, 0.569115413760893, 0.02245883784173905, 3.766454209178111E-7)",-1.6961307241502865,129.88502981651678,19,6,65.09361663905453
eFEDS J083936.0+011445,2898,129.90008093047956,1.2459453912649383,7.429014,42.12243,0.14939,0,-1.0,-1.0,-1.0,2.32E42,1.7104E42,3.143E42,3.5544E42,2.6037E42,4.8297E42,3.7146E-14,2.759E-14,5.065E-14,-1.0,-1.0,-1.0,2.3752E42,1.7244E42,3.459E42,3.6554E42,2.6322E42,5.3241E42,3.824E-14,2.767E-14,5.5458E-14,5.79,0.8786,3078437257020769920,2016.0,129.9091487550091,1.238018194557166,0.16991357180019923,0.18482474506113392,0.3279215028196922,,"(129.9091479590501, 1.2380167826729178, 0.16991357180019911, 0.18482474496270807, 0.327921502875167, -2.9706221161317484E-7)",1.2380167826729178,129.9091479590501,22,2,43.35500463364824
eFEDS J083936.0+011445,2898,129.90008093047956,1.2459453912649383,7.429014,42.12243,0.14939,0,-1.0,-1.0,-1.0,2.32E42,1.7104E42,3.143E42,3.5544E42,2.6037E42,4.8297E42,3.7146E-14,2.759E-14,5.065E-14,-1.0,-1.0,-1.0,2.3752E42,1.7244E42,3.459E42,3.6554E42,2.6322E42,5.3241E42,3.824E-14,2.767E-14,5.5458E-14,5.79,0.8786,3078438081653921280,2016.0,129.878800532505,1.260367062861946,0.44321109646618473,-0.5834959710352396,-0.43620220261560977,,"(129.8788030453873, 1.2603689409547616, 0.44321109646618406, -0.5834959714560394, -0.4362022020527139, -4.265786638120775E-7)",1.2603689409547616,129.8788030453873,22,2,92.52564703728973
eFEDS J083937.8+014631,7652,129.9079112543493,1.7753637634096222,17.559435,37.96932,0.3886300027370453,1,-1.0,-1.0,-1.0,1.6556E43,1.3614E43,1.994E43,3.8846E43,3.0707E43,5.1341E43,3.3287E-14,2.7124E-14,3.9519E-14,-1.0,-1.0,-1.0,2.1639E43,1.7964E43,2.5845E43,5.0527E43,4.0258E43,6.6532E43,4.3483E-14,3.6078E-14,5.1497E-14,5.77,1.2792,3078678050066442752,2016.0,129.86306809094,1.7299486933643968,0.0022333112973009217,0.046785765248758895,0.12228076455752676,,"(129.86306788940942, 1.7299481668777716, 0.0022333112973009217, 0.04678576523577452, 0.12228076456249469, -2.7341818530409245E-6)",1.7299481668777716,129.86306788940942,23,2,229.7133623077307
eFEDS J083937.8+014631,7652,129.9079112543493,1.7753637634096222,17.559435,37.96932,0.3886300027370453,1,-1.0,-1.0,-1.0,1.6556E43,1.3614E43,1.994E43,3.8846E43,3.0707E43,5.1341E43,3.3287E-14,2.7124E-14,3.9519E-14,-1.0,-1.0,-1.0,2.1639E43,1.7964E43,2.5845E43,5.0527E43,4.0258E43,6.6532E43,4.3483E-14,3.6078E-14,5.1497E-14,5.77,1.2792,3078678187505394944,2016.0,129.8934723930783,1.726462713930101,0.5003817832111737,0.03394366470684963,-1.8370887068626576,,"(129.8934722468656, 1.726470623617589, 0.5003817832111689, 0.03394366484809053, -1.8370887068600124, -2.4034495665554903E-6)",1.726470623617589,129.8934722468656,23,2,183.5233748154492
eFEDS J083940.8+010416,2832,129.92011846262477,1.0713541832727393,27.320717,84.04518,0.15707999467849731,1,1.4447257811645438,1.1767970322373054,1.8446491100566789,6.0715E42,5.3946E42,6.8534E42,1.0313E43,9.0789E42,1.17E43,8.8934E-14,7.9145E-14,1.0064E-13,1.2164043449121396,1.1112352957386291,1.334932599523588,7.4472E42,6.4303E42,8.5749E42,1.2611E43,1.086E43,1.4504E43,1.0918E-13,9.4277E-14,1.2546E-13,9.08,2.0666,3078383861986700544,2016.0,129.9567125477971,1.0740935167299706,-0.11940665084074062,0.1550509418617829,-0.02746825513768074,,"(129.95671188009936, 1.0740936349960688, -0.11940665084074059, 0.15505094186778326, -0.027468255103809902, 7.397225387520636E-8)",1.0740936349960688,129.95671188009936,24,4,132.081908068416
eFEDS J083940.8+010416,2832,129.92011846262477,1.0713541832727393,27.320717,84.04518,0.15707999467849731,1,1.4447257811645438,1.1767970322373054,1.8446491100566789,6.0715E42,5.3946E42,6.8534E42,1.0313E43,9.0789E42,1.17E43,8.8934E-14,7.9145E-14,1.0064E-13,1.2164043449121396,1.1112352957386291,1.334932599523588,7.4472E42,6.4303E42,8.5749E42,1.2611E43,1.086E43,1.4504E43,1.0918E-13,9.4277E-14,1.2546E-13,9.08,2.0666,3078384033785408640,2016.0,129.98728917190547,1.106433204254481,0.0657207926754023,0.6281361624555005,0.43521950581432195,,"(129.98728646692598, 1.1064313303927187, 0.06572079267540219, 0.6281361620587411, 0.43521950638694556, -3.1653121023954853E-6)",1.1064313303927187,129.98728646692598,24,4,272.7535818366291
eFEDS J083940.8+010416,2832,129.92011846262477,1.0713541832727393,27.320717,84.04518,0.15707999467849731,1,1.4447257811645438,1.1767970322373054,1.8446491100566789,6.0715E42,5.3946E42,6.8534E42,1.0313E43,9.0789E42,1.17E43,8.8934E-14,7.9145E-14,1.0064E-13,1.2164043449121396,1.1112352957386291,1.334932599523588,7.4472E42,6.4303E42,8.5749E42,1.2611E43,1.086E43,1.4504E43,1.0918E-13,9.4277E-14,1.2546E-13,9.08,2.0666,3078431072267237248,2016.0,129.9248005554964,1.1126438135307988,0.10739339784341764,0.2101787337564936,0.22476639533863624,,"(129.92479965038953, 1.1126428457865964, 0.10739339784341762, 0.2101787336875466, 0.2247663954031083, -3.141070057584551E-7)",1.1126428457865964,129.92479965038953,24,4,149.5911206462119
eFEDS J083940.8+010416,2832,129.92011846262477,1.0713541832727393,27.320717,84.04518,0.15707999467849731,1,1.4447257811645438,1.1767970322373054,1.8446491100566789,6.0715E42,5.3946E42,6.8534E42,1.0313E43,9.0789E42,1.17E43,8.8934E-14,7.9145E-14,1.0064E-13,1.2164043449121396,1.1112352957386291,1.334932599523588,7.4472E42,6.4303E42,8.5749E42,1.2611E43,1.086E43,1.4504E43,1.0918E-13,9.4277E-14,1.2546E-13,9.08,2.0666,3078431553303576832,2016.0,129.86541701324094,1.1167015782724576,0.4312021632465012,-0.2789405383974808,0.1840800315029156,,"(129.86541821446306, 1.1167007857056552, 0.43120216324650096, -0.2789405383222674, 0.18408003161688777, -9.227289142570078E-8)",1.1167007857056552,129.86541821446306,24,4,255.76069620752148
eFEDS J083945.5+031556,7213,129.93958523192575,3.265655937612463,11.046921,32.863956,0.42495,0,-1.0,-1.0,-1.0,1.1868E43,7.3827E42,2.1758E43,2.2203E43,1.372E43,4.0053E43,1.49E-14,1.0037E-14,2.0267E-14,-1.0,-1.0,-1.0,1.233E43,7.5019E42,2.2866E43,2.3514E43,1.3942E43,4.2537E43,1.5442E-14,1.0249E-14,2.1242E-14,3.72,0.5191,3080058452555913472,2016.0,129.92397751052044,3.2189235149825195,-0.00102976710640882,0.7184687115104919,-0.029749082480430622,,"(129.92397441222522, 3.218923643068842, -0.0010297671064088184, 0.7184687116008199, -0.02974908029886846, 1.788745947483131E-4)",3.218923643068842,129.92397441222522,25,4,177.3461535755278
eFEDS J083945.5+031556,7213,129.93958523192575,3.265655937612463,11.046921,32.863956,0.42495,0,-1.0,-1.0,-1.0,1.1868E43,7.3827E42,2.1758E43,2.2203E43,1.372E43,4.0053E43,1.49E-14,1.0037E-14,2.0267E-14,-1.0,-1.0,-1.0,1.233E43,7.5019E42,2.2866E43,2.3514E43,1.3942E43,4.2537E43,1.5442E-14,1.0249E-14,2.1242E-14,3.72,0.5191,3080060174838307584,2016.0,129.9937568277585,3.263139831228336,0.5224392546951597,-0.3674527224671207,0.15642191335030964,,"(129.9937584124159, 3.2631391577450968, 0.5224392546951594, -0.3674527222208634, 0.15642191392879493, -1.0874863355493352E-7)",3.2631391577450968,129.9937584124159,25,4,194.9176957679042
eFEDS J083945.5+031556,7213,129.93958523192575,3.265655937612463,11.046921,32.863956,0.42495,0,-1.0,-1.0,-1.0,1.1868E43,7.3827E42,2.1758E43,2.2203E43,1.372E43,4.0053E43,1.49E-14,1.0037E-14,2.0267E-14,-1.0,-1.0,-1.0,1.233E43,7.5019E42,2.2866E43,2.3514E43,1.3942E43,4.2537E43,1.5442E-14,1.0249E-14,2.1242E-14,3.72,0.5191,3080060892097345792,2016.0,129.93566419186467,3.263252022888308,0.15990903786959898,-1.3561997062950835,0.6665262212297883,,"(129.93567004054128, 3.263249153122617, 0.15990903786959795, -1.3561997024220869, 0.6665262291102402, -5.087010586820454E-6)",3.263249153122617,129.93567004054128,25,4,16.525383805719798
eFEDS J083945.5+031556,7213,129.93958523192575,3.265655937612463,11.046921,32.863956,0.42495,0,-1.0,-1.0,-1.0,1.1868E43,7.3827E42,2.1758E43,2.2203E43,1.372E43,4.0053E43,1.49E-14,1.0037E-14,2.0267E-14,-1.0,-1.0,-1.0,1.233E43,7.5019E42,2.2866E43,2.3514E43,1.3942E43,4.2537E43,1.5442E-14,1.0249E-14,2.1242E-14,3.72,0.5191,3080064671668586240,2016.0,129.95498245408413,3.3316276432928476,-0.5971789937359265,1.36742385633283,-0.22828276442082618,,"(129.95497655659736, 3.3316286261769545, -0.5971789937359232, 1.367423857698362, -0.2282827562411379, 1.1464841678356357E-6)",3.3316286261769545,129.95497655659736,25,4,243.85859404088146
eFEDS J083955.0+022425,3270,129.97928995546775,2.407146125563092,8.969282,12.278493,0.18914499878883362,1,-1.0,-1.0,-1.0,2.668E42,1.6448E42,3.5566E42,4.1196E42,2.6048E42,5.5935E42,2.5239E-14,1.567E-14,3.389E-14,-1.0,-1.0,-1.0,3.385E42,2.1195E42,4.6522E42,5.2322E42,3.341E42,7.3044E42,3.2229E-14,2.0085E-14,4.4148E-14,3.9,1.5652,3079136890012961024,2016.0,130.0441967285711,2.3961281517868396,1.0879277295091678,0.9798536992064895,0.16825947658181362,,"(130.04419250606466, 2.396127427336309, 1.0879277295091647, 0.9798536986880564, 0.16825947960085824, -3.236469166670365E-7)",2.396127427336309,130.04419250606466,,,236.79014877537477
eFEDS J084001.6+042452,4839,130.0070238182073,4.414510655083803,14.76943,51.2131,0.258995,0,-1.0,-1.0,-1.0,7.2168E42,5.9053E42,8.6132E42,2.846E43,1.7692E43,3.8451E43,3.9334E-14,3.1818E-14,4.6376E-14,-1.0,-1.0,-1.0,8.1182E42,6.3988E42,9.9547E42,3.1863E43,1.9839E43,4.4167E43,4.409E-14,3.5061E-14,5.368E-14,6.05,1.1011,582392686255385216,2016.0,129.94146208137593,4.464878207913804,-0.02694715013288422,0.36691450458860997,0.4750560470237859,,"(129.94146049679634, 4.464876162533598, -0.026947150132884193, 0.36691450356582617, 0.47505604781374217, 4.763046861963764E-6)",4.464876162533598,129.94146049679634,20,4,297.0703576781256
eFEDS J084003.2+003008,2568,130.01374342482305,0.5022875022793208,19.141954,103.9756,0.384555,0,-1.0,-1.0,-1.0,-1.0,-1.0,8.3241E42,-1.0,-1.0,2.6632E43,-1.0,-1.0,1.8686E-14,-1.0,-1.0,-1.0,-1.0,-1.0,9.5237E42,-1.0,-1.0,3.0895E43,-1.0,-1.0,2.0844E-14,1.02,0.4789,3075253827261370112,2016.0,130.01928645920583,0.5006794897903555,0.1262199937881442,0.37264977809882355,-0.3168427435426298,,"(130.01928485468025, 0.5006808539743901, 0.12621999378814408, 0.3726497781763584, -0.3168427434514372, -6.752503777019379E-7)",0.5006808539743901,130.01928485468025,,,20.769975692755146
eFEDS J084006.1+025913,2388,130.02578973173348,2.9870976170158925,41.909893,117.54398,0.4562700092792511,1,-1.0,-1.0,-1.0,3.9348E43,3.4348E43,4.5187E43,1.0343E44,8.5922E43,1.3919E44,5.644E-14,4.9251E-14,6.4232E-14,-1.0,-1.0,-1.0,5.4513E43,4.813E43,6.1714E43,1.4349E44,1.2036E44,1.9475E44,7.844E-14,6.9564E-14,8.7737E-14,8.92,1.5767,3079947367521873792,2016.0,129.95676084009278,3.0143698157796073,0.21814612116521803,-0.8068400052555819,1.2933014281713138,,"(129.95676431880045, 3.014364247398452, 0.21814612116521662, -0.8068400011263497, 1.293301430747356, -3.794420891338504E-6)",3.014364247398452,129.95676431880045,26,2,266.85982135172844
eFEDS J084006.1+025913,2388,130.02578973173348,2.9870976170158925,41.909893,117.54398,0.4562700092792511,1,-1.0,-1.0,-1.0,3.9348E43,3.4348E43,4.5187E43,1.0343E44,8.5922E43,1.3919E44,5.644E-14,4.9251E-14,6.4232E-14,-1.0,-1.0,-1.0,5.4513E43,4.813E43,6.1714E43,1.4349E44,1.2036E44,1.9475E44,7.844E-14,6.9564E-14,8.7737E-14,8.92,1.5767,3080040035736102784,2016.0,130.07573522056236,3.0120774805240487,0.4465621884652714,1.0767649132691752,-0.3062103518490671,,"(130.07573057807753, 3.0120787989297204, 0.4465621884652698, 1.0767649145729083, -0.3062103472645615, -9.996825253956052E-7)",3.0120787989297204,130.07573057807753,26,2,200.80508212372112
eFEDS J084011.6+034837,5544,130.0487471101187,3.8103503389334326,12.453061,39.29439,0.824565,0,-1.0,-1.0,-1.0,4.2171E43,3.1332E43,5.4296E43,1.8548E44,1.214E44,2.6263E44,1.7157E-14,1.3082E-14,2.1816E-14,-1.0,-1.0,-1.0,4.9611E43,3.6501E43,6.401E43,2.1404E44,1.378E44,3.1228E44,2.0401E-14,1.5097E-14,2.5991E-14,4.17,0.7143,3080151636166634752,2016.0,129.98983710012936,3.758596989867613,-2.8054816764543684,-0.7597054362410175,-2.043232432646921,,"(129.989840378134, 3.7586057871183596, -2.8054816764543307, -0.7597054439039616, -2.043232429797657, 6.033822593138931E-7)",3.7586057871183596,129.989840378134,27,2,281.91435425316786
eFEDS J084011.6+034837,5544,130.0487471101187,3.8103503389334326,12.453061,39.29439,0.824565,0,-1.0,-1.0,-1.0,4.2171E43,3.1332E43,5.4296E43,1.8548E44,1.214E44,2.6263E44,1.7157E-14,1.3082E-14,2.1816E-14,-1.0,-1.0,-1.0,4.9611E43,3.6501E43,6.401E43,2.1404E44,1.378E44,3.1228E44,2.0401E-14,1.5097E-14,2.5991E-14,4.17,0.7143,3080153392808486656,2016.0,130.05176991717775,3.8071660083778798,-0.7926643547021045,-0.9938847052507513,0.044549279359398085,,"(130.05177420586796, 3.8071658165684727, -0.7926643547021022, -0.9938847050293333, 0.04454928429906388, 4.448180230046888E-7)",3.8071658165684727,130.05177420586796,27,2,15.800702476894475
eFEDS J084016.6+033951,6282,130.06946253147075,3.664418307290794,9.417227,35.533268,0.80514,0,-1.0,-1.0,-1.0,3.3165E43,2.502E43,4.3515E43,1.8041E44,1.2315E44,2.4041E44,1.5243E-14,1.1439E-14,1.9684E-14,-1.0,-1.0,-1.0,4.3255E43,3.1527E43,5.5693E43,2.2952E44,1.5623E44,3.0767E44,1.9654E-14,1.4355E-14,2.5137E-14,3.83,0.8519,3080122365965586944,2016.0,130.0313496775684,3.609433157986708,0.9417611967744022,0.16355160094376217,-0.003923167069161483,,"(130.03134897198828, 3.6094331748781205, 0.941761196774402, 0.1635516009468036, -0.003923166942364891, -1.012387170921117E-8)",3.6094331748781205,130.03134897198828,28,2,240.69339641848035
eFEDS J084016.6+033951,6282,130.06946253147075,3.664418307290794,9.417227,35.533268,0.80514,0,-1.0,-1.0,-1.0,3.3165E43,2.502E43,4.3515E43,1.8041E44,1.2315E44,2.4041E44,1.5243E-14,1.1439E-14,1.9684E-14,-1.0,-1.0,-1.0,4.3255E43,3.1527E43,5.5693E43,2.2952E44,1.5623E44,3.0767E44,1.9654E-14,1.4355E-14,2.5137E-14,3.83,0.8519,3080149063482213504,2016.0,130.1029084972488,3.7285453462358418,0.4313162940778213,0.6111436297102046,0.4264091380051929,,"(130.10290586035455, 3.728543510307605, 0.4313162940778206, 0.6111436284340381, 0.42640913983423284, -4.5864479208565976E-7)",3.728543510307605,130.10290586035455,28,2,260.2441198712064
