Name,ID_SRC,ID_hard,RA_1,DEC_1,RA_CORR,DEC_CORR,ML_FLUX,ML_FLUX_ERR,clust_ID,clus_ID_SRC,clus_RA,clust_DEC,source_id,ra_2,dec_2,separation_2,matches,GroupID,GroupSize,Separation
eFEDS J084142.9+040427,696,-99,130.42872065870688,4.074290603967212,130.42883946783004,4.074174412580561,1.09749734E-13,9.881819E-15,eFEDS J084201.3+040534,6988,130.50559997558594,4.092817306518555,582164949909149056,130.50732421875,4.091620922088623,7.553674221038818,3,6,5,283.6894672104337
eFEDS J084148.2+040714,1150,-99,130.45102944228128,4.120880242173081,130.45115105835458,4.12076293781174,8.781064E-14,9.058435E-15,eFEDS J084201.3+040534,6988,130.50559997558594,4.092817306518555,582164949909149056,130.50732421875,4.091620922088623,7.553674221038818,3,6,5,219.87830893369394
eFEDS J084201.3+040534,6988,-99,130.50547559987274,4.092933937560629,130.50559553217775,4.092817300805454,3.9870796E-14,7.25759E-15,eFEDS J084201.3+040534,6988,130.50559997558594,4.092817306518555,582164949909149056,130.50732421875,4.091620922088623,7.553674221038818,3,6,5,0.015955488071262344
eFEDS J084150.0+040414,12585,-99,130.45830230635497,4.070846266952888,130.4584209079785,4.070730157847621,1.3731383E-14,4.049355E-15,eFEDS J084201.3+040534,6988,130.50559997558594,4.092817306518555,582164949909149056,130.50732421875,4.091620922088623,7.553674221038818,3,6,5,187.14560904730857
eFEDS J084153.8+040555,26411,-99,130.4744179026439,4.098748591471591,130.47453818527043,4.098631815810795,9.028784E-15,3.3768017E-15,eFEDS J084201.3+040534,6988,130.50559997558594,4.092817306518555,582164949909149056,130.50732421875,4.091620922088623,7.553674221038818,3,6,5,113.48405309077192
eFEDS J083956.8+031528,1133,-99,129.98683598691497,3.257984173557279,129.98690567537727,3.2578874828242443,4.4289486E-14,7.201131E-15,eFEDS J083945.5+031556,7213,129.93959045410156,3.265655994415283,3080058452555913472,129.92398071289062,3.218923568725586,177.3430633544922,4,9,11,172.34310834352186
eFEDS J083958.4+031548,1134,-99,129.9935580504027,3.263444642809102,129.99362806709985,3.263347821631524,5.0567125E-14,7.466297E-15,eFEDS J083945.5+031556,7213,129.93959045410156,3.265655994415283,3080058452555913472,129.92398071289062,3.218923568725586,177.3430633544922,4,9,11,194.39740435351143
eFEDS J083949.4+031952,3494,-99,129.95602641076496,3.3314014112795323,129.9561005127732,3.331302966690263,4.0214234E-14,7.0010293E-15,eFEDS J083945.5+031556,7213,129.93959045410156,3.265655994415283,3080058452555913472,129.92398071289062,3.218923568725586,177.3430633544922,4,9,11,243.66454664303686
eFEDS J083951.5+031618,5616,-99,129.96472576606692,3.2718462361145213,129.96479628780133,3.271749214232214,3.3463673E-14,5.97276E-15,eFEDS J083945.5+031556,7213,129.93959045410156,3.265655994415283,3080058452555913472,129.92398071289062,3.218923568725586,177.3430633544922,4,9,11,93.21121126030057
eFEDS J083948.6+031711,5617,-99,129.95268372264897,3.286489349692639,129.95275512463536,3.2863919780026185,2.4425662E-14,5.1567984E-15,eFEDS J083945.5+031556,7213,129.93959045410156,3.265655994415283,3080058452555913472,129.92398071289062,3.218923568725586,177.3430633544922,4,9,11,88.38154636682854
eFEDS J083945.5+031556,7213,-99,129.93951507648063,3.2657528139296845,129.93958523192575,3.265655937612463,4.76615E-14,8.698177E-15,eFEDS J083945.5+031556,7213,129.93959045410156,3.265655994415283,3080058452555913472,129.92398071289062,3.218923568725586,177.3430633544922,4,9,11,0.018770418667846234
eFEDS J083941.0+031810,10169,-99,129.92097478860813,3.30301379974639,129.92104718397724,3.3029160333056184,1.982262E-14,4.6856355E-15,eFEDS J083945.5+031556,7213,129.93959045410156,3.265655994415283,3080058452555913472,129.92398071289062,3.218923568725586,177.3430633544922,4,9,11,149.78054150352256
eFEDS J083947.7+031433,11046,-99,129.948846053222,3.24262406315315,129.94891481839355,3.2425277393560856,1.4991836E-14,4.0507614E-15,eFEDS J083945.5+031556,7213,129.93959045410156,3.265655994415283,3080058452555913472,129.92398071289062,3.218923568725586,177.3430633544922,4,9,11,89.75340802841845
eFEDS J083928.3+031338,15112,-99,129.86785638838288,3.227464522686902,129.8679242423522,3.2273685610344156,1.0380088E-14,4.0010613E-15,eFEDS J083945.5+031556,7213,129.93959045410156,3.265655994415283,3080058452555913472,129.92398071289062,3.218923568725586,177.3430633544922,4,9,11,292.1439597065797
eFEDS J083929.5+031305,15114,-99,129.87302327913744,3.218228812229479,129.87309057798686,3.2181330712078537,8.8324115E-15,3.3480163E-15,eFEDS J083945.5+031556,7213,129.93959045410156,3.265655994415283,3080058452555913472,129.92398071289062,3.218923568725586,177.3430633544922,4,9,11,293.9355104618722
eFEDS J083941.9+031305,19353,-99,129.92458194533384,3.218264084933776,129.92464924630332,3.2181683430695247,9.382931E-15,3.3483657E-15,eFEDS J083945.5+031556,7213,129.93959045410156,3.265655994415283,3080058452555913472,129.92398071289062,3.218923568725586,177.3430633544922,4,9,11,179.1918854190189
eFEDS J085423.3-020742,3967,-99,133.59756735709524,-2.128493437986584,133.59731386862128,-2.1284614517544544,4.0431647E-14,6.9505012E-15,eFEDS J085440.4-020931,7700,133.66856384277344,-2.1588237285614014,5763911222937241600,133.6679229736328,-2.157006025314331,6.930751323699951,2,17,4,278.65311140963325
eFEDS J085440.4-020931,7700,-99,133.66881378489376,-2.158856514007282,133.66855847000096,-2.1588238024350033,4.774894E-14,9.132614E-15,eFEDS J085440.4-020931,7700,133.66856384277344,-2.1588237285614014,5763911222937241600,133.6679229736328,-2.157006025314331,6.930751323699951,2,17,4,0.019330082411125524
eFEDS J085434.6-021107,14047,-99,133.64482370377655,-2.18539401748311,133.64456679246473,-2.185360671959359,2.0465493E-14,5.6910716E-15,eFEDS J085440.4-020931,7700,133.66856384277344,-2.1588237285614014,5763911222937241600,133.6679229736328,-2.157006025314331,6.930751323699951,2,17,4,128.75930135374557
eFEDS J085421.7-021039,20513,-99,133.59089045938518,-2.177800136191675,133.5906340049105,-2.1777669720773103,1.6595205E-14,5.4380095E-15,eFEDS J085440.4-020931,7700,133.66856384277344,-2.1588237285614014,5763911222937241600,133.6679229736328,-2.157006025314331,6.930751323699951,2,17,4,288.52181087524343
eFEDS J090634.9+045033,8384,-99,136.64528160660657,4.842786589939127,136.64544677216162,4.842652040037256,1.0145644E-13,1.7599674E-14,eFEDS J090634.9+045033,8384,136.64544677734375,4.842651844024658,580071273611480960,136.6513214111328,4.808570861816406,124.49203491210938,2,22,8,7.058901604383013E-4
eFEDS J090622.2+045114,10565,-99,136.59256885875254,4.8541875529166445,136.59273471297985,4.854052730658436,2.8938545E-14,8.488667E-15,eFEDS J090634.9+045033,8384,136.64544677734375,4.842651844024658,580071273611480960,136.6513214111328,4.808570861816406,124.49203491210938,2,22,8,193.48764236448605
eFEDS J090636.4+044833,11891,-99,136.6517064171677,4.809438038068796,136.65186956848243,4.8093042848267755,2.552306E-14,7.13141E-15,eFEDS J090634.9+045033,8384,136.64544677734375,4.842651844024658,580071273611480960,136.6513214111328,4.808570861816406,124.49203491210938,2,22,8,122.2421321237058
eFEDS J090616.5+045021,17464,-99,136.56898538050407,4.83936109934316,136.56915033914902,4.839226631272453,2.7483619E-14,8.828986E-15,eFEDS J090634.9+045033,8384,136.64544677734375,4.842651844024658,580071273611480960,136.6513214111328,4.808570861816406,124.49203491210938,2,22,8,273.9650242487497
eFEDS J090642.4+045037,19403,-99,136.67674689912016,4.8438401127230755,136.67691212831173,4.843705537653716,1.7641487E-14,6.4728958E-15,eFEDS J090634.9+045033,8384,136.64544677734375,4.842651844024658,580071273611480960,136.6513214111328,4.808570861816406,124.49203491210938,2,22,8,112.93453941261004
eFEDS J090645.3+045107,19404,-99,136.68867488748532,4.852167677534147,136.68884061970041,4.852032903528516,1.3026007E-14,5.5555476E-15,eFEDS J090634.9+045033,8384,136.64544677734375,4.842651844024658,580071273611480960,136.6513214111328,4.808570861816406,124.49203491210938,2,22,8,159.2805414345334
eFEDS J090652.4+045039,23984,-99,136.71850116023046,4.844302357461821,136.71866641734334,4.844167771349948,1.20076754E-14,5.192765E-15,eFEDS J090634.9+045033,8384,136.64544677734375,4.842651844024658,580071273611480960,136.6513214111328,4.808570861816406,124.49203491210938,2,22,8,262.70615789841435
eFEDS J090638.5+045430,31420,-99,136.66035853460008,4.908577700766129,136.66052767466275,4.908441579187722,1.777426E-14,7.195755E-15,eFEDS J090634.9+045033,8384,136.64544677734375,4.842651844024658,580071273611480960,136.6513214111328,4.808570861816406,124.49203491210938,2,22,8,242.94212127023636
eFEDS J091802.4+014610,4372,-99,139.51002454146575,1.7697707401136358,139.5100048977972,1.7697096011459552,3.4712406E-14,6.0166897E-15,eFEDS J091749.4+014621,9976,139.45594787597656,1.7727669477462769,3845003191809055872,139.491943359375,1.7325289249420166,194.30792236328125,2,18,5,194.82344674853294
eFEDS J091749.4+014621,9976,-99,139.45597073553975,1.7728281629559306,139.45595127520204,1.7727669509498156,9.682903E-14,1.7168011E-14,eFEDS J091749.4+014621,9976,139.45594787597656,1.7727669477462769,3845003191809055872,139.491943359375,1.7325289249420166,194.30792236328125,2,18,5,0.01223136013697432
eFEDS J091809.2+014645,10224,-99,139.53858836723285,1.779480242136141,139.53856930577265,1.7794188712192456,1.8871198E-14,4.6124277E-15,eFEDS J091749.4+014621,9976,139.45594787597656,1.7727669477462769,3845003191809055872,139.491943359375,1.7325289249420166,194.30792236328125,2,18,5,298.25715013637966
eFEDS J091746.6+014206,25025,-99,139.4444177594852,1.7017361535543793,139.4443940364285,1.7016766398573777,1.1848382E-14,4.17551E-15,eFEDS J091749.4+014621,9976,139.45594787597656,1.7727669477462769,3845003191809055872,139.491943359375,1.7325289249420166,194.30792236328125,2,18,5,259.2799972490043
eFEDS J091734.6+014736,31074,-99,139.39458450179004,1.7934674835313267,139.39456627905307,1.7934057784747757,8.717002E-15,3.4240665E-15,eFEDS J091749.4+014621,9976,139.45594787597656,1.7727669477462769,3845003191809055872,139.491943359375,1.7325289249420166,194.30792236328125,2,18,5,233.02913996929425
